pitch,start_time,end_time,time_diff,note_len
55,8.98074216667,9.44260016667,0.461858,0/0
37,11.0591031667,11.5573654167,0.49826225,0/0
34,11.5573654167,11.6933951667,0.13602975,0/0
30,11.6933951667,13.3819616667,1.6885665,0/0
34,13.3819616667,13.8709786667,0.489017,0/0
37,13.8709786667,13.9784054167,0.10742675,0/0
42,13.9784054167,14.5066979167,0.5282925,0/0
46,14.5066979167,14.9723629167,0.465665,0/0
49,14.9723629167,15.0739131667,0.10155025,0/0
54,15.0739131667,15.6408296667,0.5669165,0/0
58,15.6408296667,16.1972786667,0.556449,0/0
56,16.1972786667,17.321366125,1.12408745833,0/0
61,16.1972786667,17.321366125,1.12408745833,0/0
53,16.1972786667,17.321366125,1.12408745833,0/0
54,17.321366125,18.4212117917,1.09984566667,0/0
60,17.321366125,18.4212117917,1.09984566667,0/0
57,17.321366125,18.4212117917,1.09984566667,0/0
61,18.4212117917,18.7937437917,0.372532,0/0
56,18.4212117917,18.7937437917,0.372532,0/0
53,18.4212117917,18.7937437917,0.372532,0/0
64,20.6564037917,21.7811852917,1.1247815,0/0
67,20.6564037917,21.7811852917,1.1247815,0/0
65,21.7811852917,22.872945125,1.09175983333,0/0
71,21.7811852917,22.872945125,1.09175983333,0/0
68,21.7811852917,22.872945125,1.09175983333,0/0
67,22.872945125,23.218030125,0.345085,0/0
64,22.872945125,23.218030125,0.345085,0/0
37,23.390572625,23.4863812083,0.0958085833333,0/0
37,23.5804252083,23.6756632083,0.095238,0/0
37,23.7709012083,23.8673642083,0.096463,0/0
36,23.9638272083,24.1500932083,0.186266,0/0
70,25.0814232083,26.2054157917,1.12399258333,0/0
73,25.0814232083,26.2054157917,1.12399258333,0/0
67,25.0814232083,26.2054157917,1.12399258333,0/0
68,26.2054157917,27.2789974583,1.07358166667,0/0
73,26.2054157917,27.2789974583,1.07358166667,0/0
70,26.2054157917,27.2789974583,1.07358166667,0/0
73,27.2789974583,27.6249984583,0.346001,0/0
70,27.2789974583,27.6249984583,0.346001,0/0
67,27.2789974583,27.6249984583,0.346001,0/0
37,27.7979989583,27.8926362083,0.09463725,0/0
37,27.9872734583,28.0828149583,0.0955415,0/0
37,28.1783564583,28.2754439583,0.0970875,0/0
36,28.3725314583,28.5582669583,0.1857355,0/0
37,30.3594529583,30.6248924583,0.2654395,0/0
37,30.6248924583,30.9039104583,0.279018,0/0
37,30.9039104583,31.2060554583,0.302145,0/0
36,31.2060554583,31.8023179583,0.5962625,0/0
55,34.6414519583,34.7225329583,0.081081,0/0
58,34.7225329583,34.8036139583,0.081081,0/0
52,34.8036139583,34.8847682083,0.08115425,0/0
55,34.8847682083,34.9662162917,0.0814480833333,0/0
46,34.9662162917,35.0514435417,0.08522725,0/0
52,35.0514435417,35.1498042917,0.09836075,0/0
31,35.1498042917,35.2322217917,0.0824175,0/0
34,35.2322217917,35.3148665417,0.08264475,0/0
40,35.3148665417,35.3978160417,0.0829495,0/0
43,35.3978160417,35.481072375,0.0832563333333,0/0
46,35.481072375,35.5645604583,0.0834880833333,0/0
49,35.5645604583,35.648437625,0.0838771666667,0/0
52,35.648437625,35.732628625,0.084191,0/0
55,35.732628625,35.8170565417,0.0844279166667,0/0
58,35.8170565417,35.9877744583,0.170717916667,0/0
49,36.4775704583,36.7224684583,0.244898,0/0
56,36.4775704583,36.7224684583,0.244898,0/0
41,36.4775704583,36.7224684583,0.244898,0/0
29,36.4775704583,36.7224684583,0.244898,0/0
61,36.4775704583,36.7224684583,0.244898,0/0
55,37.3641794583,39.7505450833,2.386365625,0/0
48,37.3641794583,39.7505450833,2.386365625,0/0
40,37.3641794583,39.7505450833,2.386365625,0/0
52,37.3641794583,39.7505450833,2.386365625,0/0
60,37.3641794583,39.7505450833,2.386365625,0/0
36,39.8187269583,40.35579525,0.537068291667,0/0
32,40.35579525,40.45133675,0.0955415,0/0
29,40.45133675,40.67521725,0.2238805,0/0
36,40.83870475,41.1622737604,0.323569010417,0/0
32,40.83870475,41.1622737604,0.323569010417,0/0
29,40.83870475,41.1622737604,0.323569010417,0/0
41,40.83870475,41.1622737604,0.323569010417,0/0
29,41.16567975,41.4892487604,0.323569010417,0/0
32,41.16567975,41.4892487604,0.323569010417,0/0
36,41.16567975,41.4892487604,0.323569010417,0/0
41,41.16567975,41.4892487604,0.323569010417,0/0
29,41.49265475,41.8162237604,0.323569010417,0/0
32,41.49265475,41.8162237604,0.323569010417,0/0
36,41.49265475,41.8162237604,0.323569010417,0/0
41,41.49265475,41.8162237604,0.323569010417,0/0
36,41.81962975,42.1431987604,0.323569010417,0/0
32,41.81962975,42.1431987604,0.323569010417,0/0
29,41.81962975,42.1431987604,0.323569010417,0/0
41,41.81962975,42.1431987604,0.323569010417,0/0
29,42.14660475,42.4849435104,0.338338760417,0/0
32,42.14660475,42.4849435104,0.338338760417,0/0
36,42.14660475,42.4849435104,0.338338760417,0/0
41,42.14660475,42.4849435104,0.338338760417,0/0
32,42.48866375,44.09580725,1.6071435,0/0
29,42.48866375,44.09580725,1.6071435,0/0
36,42.48866375,44.09580725,1.6071435,0/0
41,42.48866375,44.09580725,1.6071435,0/0
32,44.09580725,44.539892,0.44408475,0/0
36,44.539892,44.638201,0.098309,0/0
41,44.638201,45.1216825,0.4834815,0/0
44,45.1216825,45.550054,0.4283715,0/0
48,45.550054,45.642985,0.092931,0/0
53,45.642985,46.1580686979,0.515083697917,0/0
41,46.1618045,46.687641,0.5258365,0/0
52,46.687641,46.9115215,0.2238805,0/0
55,46.687641,46.9115215,0.2238805,0/0
55,46.9115215,47.2350905104,0.323569010417,0/0
43,47.075009,47.3985780104,0.323569010417,0/0
48,47.075009,47.3985780104,0.323569010417,0/0
40,47.075009,47.3985780104,0.323569010417,0/0
43,47.401984,47.7255530104,0.323569010417,0/0
48,47.401984,47.7255530104,0.323569010417,0/0
40,47.401984,47.7255530104,0.323569010417,0/0
48,47.728959,48.0525280104,0.323569010417,0/0
40,47.728959,48.0525280104,0.323569010417,0/0
43,47.728959,48.0525280104,0.323569010417,0/0
43,48.055934,48.3795030104,0.323569010417,0/0
48,48.055934,48.3795030104,0.323569010417,0/0
40,48.055934,48.3795030104,0.323569010417,0/0
40,48.382909,48.8431138646,0.460204864583,0/0
48,48.382909,48.8431138646,0.460204864583,0/0
43,48.382909,48.8431138646,0.460204864583,0/0
64,48.849427,49.878769,1.029342,0/0
67,48.849427,49.878769,1.029342,0/0
65,49.878769,50.943121125,1.064352125,0/0
71,49.878769,50.943121125,1.064352125,0/0
68,49.878769,50.943121125,1.064352125,0/0
52,50.943121125,51.1651359542,0.222014829167,0/0
55,50.943121125,51.1651359542,0.222014829167,0/0
55,51.167001625,51.4905706354,0.323569010417,0/0
43,51.330489125,51.6540581354,0.323569010417,0/0
48,51.330489125,51.6540581354,0.323569010417,0/0
40,51.330489125,51.6540581354,0.323569010417,0/0
43,51.657464125,51.9810331354,0.323569010417,0/0
48,51.657464125,51.9810331354,0.323569010417,0/0
40,51.657464125,51.9810331354,0.323569010417,0/0
48,51.984439125,52.3080081354,0.323569010417,0/0
40,51.984439125,52.3080081354,0.323569010417,0/0
43,51.984439125,52.3080081354,0.323569010417,0/0
43,52.311414125,52.6349831354,0.323569010417,0/0
48,52.311414125,52.6349831354,0.323569010417,0/0
40,52.311414125,52.6349831354,0.323569010417,0/0
40,52.638389125,53.0971027187,0.45871359375,0/0
48,52.638389125,53.0971027187,0.45871359375,0/0
43,52.638389125,53.0971027187,0.45871359375,0/0
64,53.103384125,54.132726125,1.029342,0/0
67,53.103384125,54.132726125,1.029342,0/0
63,54.132726125,55.36101275,1.228286625,0/0
67,54.132726125,55.36101275,1.228286625,0/0
75,55.36101275,55.510064125,0.149051375,0/0
75,55.52361425,55.672665625,0.149051375,0/0
75,55.68621575,55.8364890417,0.150273291667,0/0
75,55.85015025,56.0004235417,0.150273291667,0/0
75,56.01408475,56.1643580417,0.150273291667,0/0
75,56.17801925,56.3282925417,0.150273291667,0/0
75,56.34195375,56.491005125,0.149051375,0/0
75,56.50455525,56.653606625,0.149051375,0/0
75,56.66715675,56.8174300417,0.150273291667,0/0
75,56.83109125,56.9813645417,0.150273291667,0/0
75,56.99502575,57.1452990417,0.150273291667,0/0
75,57.32289475,57.4711426667,0.148247916667,0/0
75,57.48461975,57.6328676667,0.148247916667,0/0
68,57.64634475,57.81027925,0.1639345,0/0
71,57.64634475,57.81027925,0.1639345,0/0
75,57.81027925,57.9605525417,0.150273291667,0/0
75,57.97421375,58.1244870417,0.150273291667,0/0
75,58.13814825,58.2884215417,0.150273291667,0/0
75,58.30208275,58.451134125,0.149051375,0/0
75,58.46468425,58.613735625,0.149051375,0/0
75,58.62728575,58.7775590417,0.150273291667,0/0
75,58.79122025,58.9414935417,0.150273291667,0/0
75,58.95515475,59.1054280417,0.150273291667,0/0
75,59.28302375,59.432075125,0.149051375,0/0
75,59.44562525,59.594676625,0.149051375,0/0
71,59.60822675,59.77082825,0.1626015,0/0
68,59.60822675,59.77082825,0.1626015,0/0
75,59.77082825,59.919879625,0.149051375,0/0
75,59.93342975,60.082481125,0.149051375,0/0
71,60.09603125,60.25996575,0.1639345,0/0
68,60.09603125,60.25996575,0.1639345,0/0
75,60.25996575,60.4102390417,0.150273291667,0/0
75,60.42390025,60.5741735417,0.150273291667,0/0
71,60.58783475,60.75176925,0.1639345,0/0
68,60.58783475,60.75176925,0.1639345,0/0
75,60.75176925,60.9020425417,0.150273291667,0/0
75,60.91570375,61.0659770417,0.150273291667,0/0
70,61.07963825,61.24357275,0.1639345,0/0
67,61.07963825,61.24357275,0.1639345,0/0
63,61.24357275,61.3930292917,0.149456541667,0/0
63,61.40661625,61.5560727917,0.149456541667,0/0
63,61.56965975,61.7199330417,0.150273291667,0/0
63,61.73359425,61.8838675417,0.150273291667,0/0
63,61.89752875,62.0478020417,0.150273291667,0/0
63,62.06146325,62.2117365417,0.150273291667,0/0
63,62.22539775,62.374449125,0.149051375,0/0
63,62.38799925,62.537050625,0.149051375,0/0
63,62.55060075,62.7008740417,0.150273291667,0/0
63,62.71453525,62.860811875,0.146276625,0/0
63,62.87410975,63.0364053333,0.162295583333,0/0
63,63.052907,63.2031802917,0.150273291667,0/0
63,63.2168415,63.3671147917,0.150273291667,0/0
63,63.380776,63.5282291667,0.147453166667,0/0
63,63.541634,63.6890871667,0.147453166667,0/0
63,63.702492,63.8499451667,0.147453166667,0/0
63,63.86335,64.0136232917,0.150273291667,0/0
63,64.0272845,64.176335875,0.149051375,0/0
63,64.189886,64.338937375,0.149051375,0/0
63,64.3524875,64.501538875,0.149051375,0/0
61,64.515089,64.6776905,0.1626015,0/0
58,64.515089,64.6776905,0.1626015,0/0
63,64.6776905,64.828375375,0.150684875,0/0
63,64.842074,64.998045625,0.155971625,0/0
63,65.0143855,65.1646587917,0.150273291667,0/0
63,65.17832,65.3285932917,0.150273291667,0/0
63,65.3422545,65.490104125,0.147849625,0/0
63,65.503545,65.651394625,0.147849625,0/0
63,65.6648355,65.812685125,0.147849625,0/0
63,65.826126,65.9763992917,0.150273291667,0/0
63,65.9900605,66.1403337917,0.150273291667,0/0
63,66.153995,66.3026435,0.1486485,0/0
63,66.316157,66.4648055,0.1486485,0/0
56,66.478319,66.640481,0.162162,0/0
59,66.478319,66.640481,0.162162,0/0
63,66.640481,66.791165875,0.150684875,0/0
63,66.8048645,66.9718020833,0.166937583333,0/0
63,67.15268575,67.301737125,0.149051375,0/0
63,67.31528725,67.464338625,0.149051375,0/0
59,67.47788875,67.64182325,0.1639345,0/0
56,67.47788875,67.64182325,0.1639345,0/0
63,67.64182325,67.7920965417,0.150273291667,0/0
63,67.80575775,67.9560310417,0.150273291667,0/0
56,67.96969225,68.13362675,0.1639345,0/0
59,67.96969225,68.13362675,0.1639345,0/0
63,68.13362675,68.2839000417,0.150273291667,0/0
63,68.29756125,68.4478345417,0.150273291667,0/0
56,68.46149575,68.62543025,0.1639345,0/0
59,68.46149575,68.62543025,0.1639345,0/0
63,68.62543025,68.7757035417,0.150273291667,0/0
63,68.78936475,68.9396380417,0.150273291667,0/0
63,69.11723375,69.266285125,0.149051375,0/0
63,69.27983525,69.428886625,0.149051375,0/0
55,69.44243675,69.60637125,0.1639345,0/0
58,69.44243675,69.60637125,0.1639345,0/0
63,69.60637125,69.7566445417,0.150273291667,0/0
63,69.77030575,69.9205790417,0.150273291667,0/0
63,70.09817475,70.247226125,0.149051375,0/0
63,70.26077625,70.409827625,0.149051375,0/0
57,70.42337775,70.58731225,0.1639345,0/0
54,70.42337775,70.58731225,0.1639345,0/0
63,70.58731225,70.7375855417,0.150273291667,0/0
63,70.75124675,70.9015200417,0.150273291667,0/0
63,71.08138625,71.232071125,0.150684875,0/0
63,71.24576975,71.396454625,0.150684875,0/0
53,71.41015325,71.57681975,0.1666665,0/0
56,71.41015325,71.57681975,0.1666665,0/0
63,71.57681975,71.729597375,0.152777625,0/0
63,71.74348625,71.896263875,0.152777625,0/0
63,72.07775075,72.2288495,0.15109875,0/0
63,72.24258575,72.3936845,0.15109875,0/0
55,72.40742075,72.57225575,0.164835,0/0
52,72.40742075,72.57225575,0.164835,0/0
63,72.57225575,72.7233545,0.15109875,0/0
63,72.73709075,72.8955920417,0.158501291667,0/0
51,73.07759925,73.23123075,0.1536315,0/0
51,73.24519725,73.3992586667,0.154061416667,0/0
51,73.41326425,73.5673256667,0.154061416667,0/0
51,73.58133125,73.7358257917,0.154494541667,0/0
51,73.74987075,73.9043652917,0.154494541667,0/0
51,73.91841025,74.07333975,0.1549295,0/0
51,74.08742425,74.24235375,0.1549295,0/0
51,74.25643825,74.4118054583,0.155367208333,0/0
51,74.42592975,74.5812969583,0.155367208333,0/0
51,74.59542125,74.7512284583,0.155807208333,0/0
51,74.76539275,74.9211999583,0.155807208333,0/0
39,75.1143758333,75.2706257917,0.156249958333,0/0
39,75.2848303333,75.4413635,0.156533166667,0/0
55,74.93536425,75.4556085,0.52024425,0/0
61,74.93536425,75.4556085,0.52024425,0/0
58,74.93536425,75.4556085,0.52024425,0/0
39,75.4556085,75.6123442083,0.156735708333,0/0
39,75.6266299167,75.7837727083,0.157142791667,0/0
39,75.7980584167,75.9554879167,0.1574295,0/0
39,75.9698145833,76.1274490833,0.1576345,0/0
39,76.1418169167,76.3005694167,0.1587525,0/0
39,76.3150621667,76.4754984167,0.16043625,0/0
39,76.4901611667,76.6522741667,0.162113,0/0
39,76.6670670833,76.8309360417,0.163868958333,0/0
39,76.8459060833,77.0115700833,0.165664,0/0
32,77.0267215833,77.2176585833,0.190937,0/0
39,77.2176585833,77.3992675833,0.181609,0/0
36,77.2176585833,77.3992675833,0.181609,0/0
44,77.2176585833,77.3992675833,0.181609,0/0
32,77.3992675833,77.5808765833,0.181609,0/0
39,77.5808765833,77.7624855833,0.181609,0/0
36,77.5808765833,77.7624855833,0.181609,0/0
44,77.5808765833,77.7624855833,0.181609,0/0
32,77.7624855833,77.9440945833,0.181609,0/0
39,77.9440945833,78.1257035833,0.181609,0/0
36,77.9440945833,78.1257035833,0.181609,0/0
44,77.9440945833,78.1257035833,0.181609,0/0
32,78.1257035833,78.3073125833,0.181609,0/0
36,78.3073125833,78.4889215833,0.181609,0/0
39,78.3073125833,78.4889215833,0.181609,0/0
44,78.3073125833,78.4889215833,0.181609,0/0
32,78.4889215833,78.6705305833,0.181609,0/0
39,78.6705305833,78.8521395833,0.181609,0/0
44,78.6705305833,78.8521395833,0.181609,0/0
36,78.6705305833,78.8521395833,0.181609,0/0
32,78.8521395833,79.0430765833,0.190937,0/0
48,78.6705305833,79.1385450833,0.4680145,0/0
51,79.1385450833,79.2596203333,0.12107525,0/0
44,79.0430765833,79.2596203333,0.21654375,0/0
39,79.0430765833,79.2596203333,0.21654375,0/0
36,79.0430765833,79.2596203333,0.21654375,0/0
32,79.2596203333,79.4310229167,0.171402583333,0/0
39,79.4310229167,79.6027559167,0.171733,0/0
36,79.4310229167,79.6027559167,0.171733,0/0
44,79.4310229167,79.6027559167,0.171733,0/0
32,79.6027559167,79.7744889167,0.171733,0/0
39,79.7744889167,79.9545394167,0.1800505,0/0
36,79.7744889167,79.9545394167,0.1800505,0/0
44,79.7744889167,79.9545394167,0.1800505,0/0
32,79.9545394167,80.1382614167,0.183722,0/0
44,80.1382614167,80.3351056667,0.19684425,0/0
39,80.1382614167,80.3351056667,0.19684425,0/0
36,80.1382614167,80.3351056667,0.19684425,0/0
34,80.3351056667,80.5159834167,0.18087775,0/0
37,80.5159834167,80.6910434167,0.17506,0/0
39,80.5159834167,80.6910434167,0.17506,0/0
46,80.5159834167,80.6910434167,0.17506,0/0
34,80.6910434167,80.8661034167,0.17506,0/0
37,80.8661034167,81.0446324167,0.178529,0/0
46,80.8661034167,81.0446324167,0.178529,0/0
39,80.8661034167,81.0446324167,0.178529,0/0
34,81.0446324167,81.2321909167,0.1875585,0/0
39,81.2321909167,81.4388284167,0.2066375,0/0
46,81.2321909167,81.4388284167,0.2066375,0/0
37,81.2321909167,81.4388284167,0.2066375,0/0
36,81.4388284167,81.6105614167,0.171733,0/0
48,81.6105614167,81.7822944167,0.171733,0/0
44,81.6105614167,81.7822944167,0.171733,0/0
39,81.6105614167,81.7822944167,0.171733,0/0
36,81.7822944167,81.9540274167,0.171733,0/0
48,81.9540274167,82.1305604167,0.176533,0/0
44,81.9540274167,82.1305604167,0.176533,0/0
39,81.9540274167,82.1305604167,0.176533,0/0
36,82.1305604167,82.3070934167,0.176533,0/0
39,82.3070934167,82.4836264167,0.176533,0/0
48,82.3070934167,82.4836264167,0.176533,0/0
44,82.3070934167,82.4836264167,0.176533,0/0
36,82.4836264167,82.6601594167,0.176533,0/0
48,82.6601594167,82.8366924167,0.176533,0/0
44,82.6601594167,82.8366924167,0.176533,0/0
39,82.6601594167,82.8366924167,0.176533,0/0
36,82.8366924167,83.0132254167,0.176533,0/0
51,81.9540274167,83.0132254167,1.059198,0/0
44,83.0132254167,83.1897584167,0.176533,0/0
37,83.1897584167,83.3773169167,0.1875585,0/0
53,83.0132254167,83.4710961667,0.45787075,0/0
49,83.4710961667,83.5835484167,0.11245225,0/0
44,83.3773169167,83.5835484167,0.2062315,0/0
39,83.5835484167,83.7548204167,0.171272,0/0
44,83.7548204167,83.9260924167,0.171272,0/0
39,83.9260924167,84.0973644167,0.171272,0/0
48,83.5835484167,84.0973644167,0.513816,0/0
44,84.0973644167,84.2779349167,0.1805705,0/0
39,84.2779349167,84.4621874167,0.1842525,0/0
51,84.0973644167,84.5543136667,0.45694925,0/0
48,84.5543136667,84.6592969167,0.10498325,0/0
44,84.4621874167,84.6592969167,0.1971095,0/0
39,84.6592969167,84.8401746667,0.18087775,0/0
43,84.8401746667,85.0152346667,0.17506,0/0
39,85.0152346667,85.1902946667,0.17506,0/0
46,84.6592969167,85.1902946667,0.53099775,0/0
43,85.1902946667,85.3688236667,0.178529,0/0
39,85.3688236667,85.5609221667,0.1920985,0/0
51,85.1902946667,85.6569714167,0.46667675,0/0
49,85.6569714167,85.7748774167,0.117906,0/0
43,85.5609221667,85.7748774167,0.21395525,0/0
44,85.7748774167,85.9585994167,0.183722,0/0
51,85.9585994167,86.1423214167,0.183722,0/0
48,85.9585994167,86.1423214167,0.183722,0/0
56,85.9585994167,86.1423214167,0.183722,0/0
44,86.1423214167,86.3260434167,0.183722,0/0
51,86.3260434167,86.5055874167,0.179544,0/0
48,86.3260434167,86.5055874167,0.179544,0/0
56,86.3260434167,86.5055874167,0.179544,0/0
44,86.5055874167,86.6851314167,0.179544,0/0
51,86.6851314167,86.8646754167,0.179544,0/0
48,86.6851314167,86.8646754167,0.179544,0/0
56,86.6851314167,86.8646754167,0.179544,0/0
44,86.8646754167,87.0442194167,0.179544,0/0
48,87.0442194167,87.2237634167,0.179544,0/0
51,87.0442194167,87.2237634167,0.179544,0/0
56,87.0442194167,87.2237634167,0.179544,0/0
44,87.2237634167,87.4033074167,0.179544,0/0
56,87.4033074167,87.5828514167,0.179544,0/0
48,87.4033074167,87.5828514167,0.179544,0/0
51,87.4033074167,87.5828514167,0.179544,0/0
44,87.5828514167,87.7704099167,0.1875585,0/0
60,87.4033074167,87.8641891667,0.46088175,0/0
63,87.8641891667,87.9857254167,0.12153625,0/0
56,87.7704099167,87.9857254167,0.2153155,0/0
51,87.7704099167,87.9857254167,0.2153155,0/0
48,87.7704099167,87.9857254167,0.2153155,0/0
44,87.9857254167,88.1627479167,0.1770225,0/0
48,88.1627479167,88.3397704167,0.1770225,0/0
51,88.1627479167,88.3397704167,0.1770225,0/0
56,88.1627479167,88.3397704167,0.1770225,0/0
44,88.3397704167,88.5167929167,0.1770225,0/0
48,88.5167929167,88.6955879167,0.178795,0/0
51,88.5167929167,88.6955879167,0.178795,0/0
56,88.5167929167,88.6955879167,0.178795,0/0
44,88.6955879167,88.8771969167,0.181609,0/0
51,88.8771969167,89.0729846667,0.19578775,0/0
56,88.8771969167,89.0729846667,0.19578775,0/0
48,88.8771969167,89.0729846667,0.19578775,0/0
46,89.0729846667,89.2538624167,0.18087775,0/0
49,89.2538624167,89.4289224167,0.17506,0/0
51,89.2538624167,89.4289224167,0.17506,0/0
58,89.2538624167,89.4289224167,0.17506,0/0
46,89.4289224167,89.6039824167,0.17506,0/0
49,89.6039824167,89.7871659167,0.1831835,0/0
58,89.6039824167,89.7871659167,0.1831835,0/0
51,89.6039824167,89.7871659167,0.1831835,0/0
46,89.7871659167,89.9747244167,0.1875585,0/0
51,89.9747244167,90.2042501667,0.22952575,0/0
58,89.9747244167,90.2042501667,0.22952575,0/0
49,89.9747244167,90.2042501667,0.22952575,0/0
56,90.2042501667,92.3054711667,2.101221,0/0
60,90.2042501667,92.3054711667,2.101221,0/0
51,90.2042501667,92.3054711667,2.101221,0/0
48,90.2042501667,92.3054711667,2.101221,0/0
56,92.3054711667,92.8492781667,0.543807,0/0
57,92.8492781667,94.3287296667,1.4794515,0/0
52,92.3054711667,94.3287296667,2.0232585,0/0
49,92.3054711667,94.3287296667,2.0232585,0/0
59,94.3287296667,96.375263,2.04653333333,0/0
51,94.3287296667,96.375263,2.04653333333,0/0
56,94.3287296667,96.375263,2.04653333333,0/0
51,96.375263,98.4467812417,2.07151824167,0/0
61,96.375263,98.4467812417,2.07151824167,0/0
55,96.375263,98.4467812417,2.07151824167,0/0
59,105.983328167,106.169663667,0.1863355,0/0
58,106.169663667,106.355999167,0.1863355,0/0
56,106.355999167,106.542334667,0.1863355,0/0
55,106.542334667,106.728670167,0.1863355,0/0
54,106.728670167,106.915005667,0.1863355,0/0
52,106.915005667,107.100764167,0.1857585,0/0
51,107.100764167,107.287099667,0.1863355,0/0
49,107.287099667,107.474015667,0.186916,0/0
47,107.474015667,107.661515667,0.1875,0/0
46,107.661515667,107.849603667,0.188088,0/0
44,107.849603667,108.038332292,0.188728625,0/0
43,108.038332292,108.227606792,0.1892745,0/0
42,108.227606792,108.416881292,0.1892745,0/0
41,108.416881292,108.606155792,0.1892745,0/0
39,108.606155792,108.795430292,0.1892745,0/0
37,108.795430292,108.984704792,0.1892745,0/0
35,108.984704792,109.185373792,0.200669,0/0
34,109.185373792,109.378299792,0.192926,0/0
35,109.378299792,109.571225792,0.192926,0/0
37,109.571225792,109.764151792,0.192926,0/0
39,109.764151792,109.957077792,0.192926,0/0
40,109.957077792,110.150003792,0.192926,0/0
39,110.150003792,110.351346292,0.2013425,0/0
37,110.351346292,110.545181167,0.193834875,0/0
35,110.545181167,110.739987667,0.1948065,0/0
34,110.739987667,110.936602667,0.196615,0/0
39,110.936602667,111.134951833,0.198349166667,0/0
37,111.134951833,111.335287833,0.200336,0/0
39,111.335287833,111.545077833,0.20979,0/0
32,111.545077833,111.636524583,0.09144675,0/0
39,111.636524583,111.727971333,0.09144675,0/0
44,111.727971333,111.819418083,0.09144675,0/0
39,111.819418083,111.910864833,0.09144675,0/0
32,111.910864833,112.008109583,0.09724475,0/0
39,112.008109583,112.105354333,0.09724475,0/0
32,112.105354333,112.197097333,0.091743,0/0
39,112.197097333,112.288840333,0.091743,0/0
32,112.288840333,112.380583333,0.091743,0/0
39,112.380583333,112.472326333,0.091743,0/0
32,112.472326333,112.566006083,0.09367975,0/0
39,112.566006083,112.659685833,0.09367975,0/0
32,112.659685833,112.750052833,0.090367,0/0
39,112.750052833,112.840419833,0.090367,0/0
44,112.840419833,112.930786833,0.090367,0/0
39,112.930786833,113.021153833,0.090367,0/0
32,113.021153833,113.117067833,0.095914,0/0
39,113.117067833,113.212981833,0.095914,0/0
32,113.212981833,113.304167333,0.0911855,0/0
39,113.304167333,113.395352833,0.0911855,0/0
32,113.395352833,113.486538333,0.0911855,0/0
39,113.486538333,113.577723833,0.0911855,0/0
32,113.577723833,113.675310083,0.09758625,0/0
39,113.675310083,113.772896333,0.09758625,0/0
32,113.772896333,113.863263333,0.090367,0/0
40,113.863263333,113.953630333,0.090367,0/0
44,113.953630333,114.043997333,0.090367,0/0
40,114.043997333,114.134364333,0.090367,0/0
32,114.134364333,114.231609083,0.09724475,0/0
40,114.231609083,114.328853833,0.09724475,0/0
32,114.328853833,114.420596833,0.091743,0/0
40,114.420596833,114.512339833,0.091743,0/0
32,114.512339833,114.604082833,0.091743,0/0
40,114.604082833,114.695825833,0.091743,0/0
32,114.695825833,114.789505583,0.09367975,0/0
40,114.789505583,114.883185333,0.09367975,0/0
32,114.883185333,114.973552333,0.090367,0/0
40,114.973552333,115.063919333,0.090367,0/0
44,115.063919333,115.154286333,0.090367,0/0
40,115.154286333,115.244653333,0.090367,0/0
32,115.244653333,115.340567333,0.095914,0/0
40,115.340567333,115.436481333,0.095914,0/0
32,115.436481333,115.528224333,0.091743,0/0
40,115.528224333,115.619967333,0.091743,0/0
32,115.619967333,115.711710333,0.091743,0/0
40,115.711710333,115.803453333,0.091743,0/0
32,115.803453333,115.898396083,0.09494275,0/0
40,115.898396083,115.993338833,0.09494275,0/0
45,115.993338833,117.613770625,1.62043179167,0/0
33,115.993338833,117.613770625,1.62043179167,0/0
34,117.613770625,117.796664125,0.1828935,0/0
46,117.613770625,117.796664125,0.1828935,0/0
37,117.796664125,117.979557625,0.1828935,0/0
40,117.979557625,118.166485125,0.1869275,0/0
43,118.166485125,118.347142625,0.1806575,0/0
46,118.347142625,118.527800125,0.1806575,0/0
49,118.527800125,118.708457625,0.1806575,0/0
52,118.708457625,118.881587729,0.173130104167,0/0
52,118.889115125,119.062245229,0.173130104167,0/0
52,119.069772625,119.255965292,0.186192666667,0/0
52,119.264060625,119.806033125,0.5419725,0/0
51,119.806033125,120.348005625,0.5419725,0/0
44,120.348005625,120.439452375,0.09144675,0/0
51,120.439452375,120.530899125,0.09144675,0/0
56,120.530899125,120.622345875,0.09144675,0/0
51,120.622345875,120.713792625,0.09144675,0/0
44,120.713792625,120.811037375,0.09724475,0/0
51,120.811037375,120.908282125,0.09724475,0/0
44,120.908282125,120.999380125,0.091098,0/0
51,120.999380125,121.090843625,0.0914635,0/0
44,121.090843625,121.182307125,0.0914635,0/0
51,121.182307125,121.273770625,0.0914635,0/0
44,121.273770625,121.367450375,0.09367975,0/0
51,121.367450375,121.461130125,0.09367975,0/0
44,121.461130125,121.551497125,0.090367,0/0
51,121.551497125,121.641864125,0.090367,0/0
56,121.641864125,121.732231125,0.090367,0/0
51,121.732231125,121.822598125,0.090367,0/0
44,121.822598125,121.918512125,0.095914,0/0
51,121.918512125,122.014426125,0.095914,0/0
44,122.014426125,122.105889625,0.0914635,0/0
51,122.105889625,122.197353125,0.0914635,0/0
44,122.197353125,122.288816625,0.0914635,0/0
51,122.288816625,122.380280125,0.0914635,0/0
44,122.380280125,122.477866375,0.09758625,0/0
51,122.477866375,122.575452625,0.09758625,0/0
44,122.575452625,122.665819625,0.090367,0/0
